0.1479137710	262 312
0.1475674321	32 839 30
0.1475674321	32 1590 30
0.1474607654	28 3400 30
0.1473030460	42 466 25
0.1465674321	32 29 30
0.1465674321	32 1722 30
0.1456942648	205 1035
0.1455674321	32 1726 30
0.1454964858	1359 18
0.1453533764	20 5727
0.1451725226	3758 3499 30
0.1450012154	32 205 4064 113
0.1445745977	2102 18
0.1445674321	32 1090 30
0.1445674321	28 3213 30
0.1442765548	575 383
0.1435241219	32 252 253
0.1425674321	32 882 30
0.1421991298	20 411 776
0.1409376868	867 2218 30
0.1399784138	3659 18
0.1398290586	32 1154 30
0.1392763960	3874 3213
0.1389589396	326 86
0.1382738850	380 18
0.1376653816	455 647
0.1375001382	273 275
0.1373547276	2773 859
0.1370167258	59 286
0.1365715753	57 417
0.1350072414	1111 18
0.1350016911	3550 30
0.1347149485	4237 4238 4239 30
0.1346136220	32 1786 1590 3742
0.1333625088	151 1035
0.1330845162	4759 18
0.1319270724	26 18
0.1316279470	285 195
0.1312681879	32 1786 1590
0.1309447558	3213 1590
0.1305599815	3896 1805
0.1288390760	32 3506 669
0.1287692526	5728 3213
0.1281093928	4721 25
0.1280467709	3573 30
0.1276707970	3025 3304
0.1269540043	1786 3213
0.1264883135	32 59 3895
0.1259664861	32 502
0.1255068376	4045 275
0.1248896602	3840 890 3499 30
0.1241310188	7760 42
0.1222779761	418 3851
0.1221844951	151 86
0.1216737203	1095 882
0.1215847376	38 92
0.1214016020	2326 1590
0.1211043498	28 4246
0.1208229690	20 2898
0.1208190976	6344 376
0.1207662846	8328 18
0.1202290411	105 674
0.1198247012	48 881 174
0.1188859610	1804 376
0.1188538210	3525 669
0.1186833840	48 881
0.1171197266	42 8286
0.1166891025	986 383
0.1162280453	3797 3851 30
0.1158920643	4035 30
0.1157384908	108 4517
0.1155091731	326 2936
0.1152932133	3734 30
0.1152324313	18 6935
0.1147792672	3525 669 30
0.1141620139	474 165
0.1134073766	32 1035 3577
0.1133490625	61 575 42
0.1131778138	1006 1002
0.1131690576	274 18
0.1131555990	2176 30
0.1130274390	92 673
0.1126945840	3213 3213
0.1121767895	296 1805
0.1110155362	3753 1590
0.1110144121	32 1013 3653
0.1110144121	32 1013 4384
0.1096262319	42 555 30
0.1094387734	3840 785 30
0.1094132462	32 671 3798
0.1091302101	340 1075
0.1091225054	121 34 370
0.1070662690	2032 1144
0.1066006528	6098 30
0.1063257887	32 3985 2625
0.1061836014	28 2160 30
0.1059076414	1035 3587 42
0.1049990276	409 376
0.1040179803	3506 101 42
0.1034188838	32 3758 3499
0.1031473338	457 91
0.1027547794	125 139
0.1021985594	1170 376
0.1021560538	523 310
0.1020683263	574 275
0.1016075861	105 91
0.1014045823	491 86
0.1013035017	789 3213
0.1008941808	3570 376
0.0997158690	32 671 340
0.0982158734	32 205
0.0980349323	383 227 1117 18
0.0979231636	20 411 776 42
0.0979134400	647 165
0.0966370595	3925 30
0.0963354583	1786 1590 3742 30
0.0962711614	3899 376
0.0961491499	32 3623
0.0957872899	4337 1002
0.0955973214	28 3908
0.0955344780	3742 1002
0.0953343832	411 776 42
0.0949730627	3990 3599
0.0934816988	463 542
0.0923194398	3990 376
0.0915511180	92 919
0.0914454578	392 174
0.0912222115	28 248 30
0.0910237512	92 187
0.0910084442	32 1786 1590 3742 30
0.0898481940	414 378 383
0.0896481366	1095 4594
0.0896199597	315 39
0.0894180676	3495 18
0.0893955903	2781 313
0.0889474083	3555 25
0.0880198452	497 789
0.0877604791	455 3599
0.0871412006	3866 39
0.0871103089	32 2963
0.0868887828	1034 2238
0.0866464175	1093 18
0.0865950591	5490 39
0.0862126760	360 30
0.0857460610	2448 39
0.0857367130	28 3692
0.0852547598	1172 376
0.0852219938	885 18
0.0848684649	418 174
0.0842353916	3797 101 30
0.0838659175	3749 376
0.0837739920	601 39
0.0837166571	32 46
0.0836621977	4594 86
0.0832720493	4427 30
0.0821421738	4089 18
0.0818714248	742 25
0.0812122260	121 173
0.0801270474	139 1601
0.0799075624	281 2032
0.0794442992	1590 3742 30
0.0792168099	253 296
0.0791690803	239 25
0.0791245799	1826 39
0.0787625899	523 312
0.0783611728	776 42
0.0778328664	2686 3587 30
0.0771820110	32 590
0.0764510034	1438 1439
0.0761099651	789 1217
0.0760794219	32 1542 30
0.0749583110	3587 30
0.0743310180	3512 18
0.0739752897	491 296
0.0733831643	20 3243
0.0722024001	5887 30
0.0716766260	2906 30
0.0715654947	32 9933 30
0.0715654947	28 481 30
0.0714766657	4496 30
0.0710525318	32 3306
0.0705853778	3866 18
0.0705778176	357 1102
0.0704162423	81 18
0.0703915676	317 275
0.0695465536	32 1721 30
0.0692666777	28 635
0.0684403262	1590 18
0.0679322012	6211 108
0.0675242611	516 881
0.0672779826	340 86
0.0670689321	3501 275
0.0668218928	516 1726
0.0665620656	961 30
0.0661705777	28 552
0.0656597214	2360 30
0.0653465069	411 39
0.0653363097	151 286
0.0653264400	32 535 30
0.0651949807	749 27
0.0649619980	32 552
0.0649455939	367 18
0.0648662753	417 327
0.0648421598	3135 766
0.0643532922	18 7432
0.0642253430	3563 30
0.0637629485	18 3844
0.0636582109	18 7647
